PerformanceDate,E-EM,E-GSC,E-CLC,E-US,E-CSC,E-IE,D-CB,A-CMM
2019-05-15,0.002188095,0.002915819,0.002812482,0.001672833,0.003051001,0.002854329,0.002269770,0.000044842
2019-05-16,-0.000886030,0.004071144,0.009455911,0.011338822,0.008214613,0.006971263,-0.000594690,0.000044852
2019-05-17,-0.005430781,0.002069526,-0.004660644,-0.000865211,0.002412492,-0.000905528,-0.000689718,0.000043932
2019-05-21,-0.003950280,-0.004625327,0.002397852,-0.000689945,0.003377049,-0.006987600,-0.003992738,0.000174570
2019-05-22,0.002811302,0.001001091,-0.002260380,-0.000102233,0.000557109,0.004070908,0.001569461,0.000043842
2019-05-23,-0.007962970,-0.007706534,-0.007806832,-0.006526274,-0.005096482,-0.005355426,0.005538945,0.000043902
2019-05-24,0.001014344,0.004518218,0.004350653,0.001599687,0.002727177,0.004691390,0.001817797,0.000043882
2019-05-27,0.002005218,-0.001252994,0.007537935,-0.001259017,0.004266168,-0.000683333,0.001734616,0.000131737
2019-05-28,0.005995229,0.005395842,-0.002897207,-0.003146258,-0.000117533,0.002415181,0.001685641,0.000043912
2019-05-29,-0.001155699,-0.007393144,-0.009511028,-0.001882390,-0.007971394,-0.011690823,-0.000303386,0.000043882
2019-05-30,0.003027821,-0.000118964,-0.001410275,0.001064310,0.003410087,0.006009307,0.001364496,0.000044042
2019-05-31,0.002539596,-0.001382331,-0.005636718,-0.009881279,-0.004701629,-0.004431715,0.003396713,0.000044092
2019-06-03,0.004699023,-0.002884688,-0.000550571,-0.006220279,0.000028838,0.003648949,0.004828171,0.000124295
2019-06-04,-0.000478238,0.002952929,0.007277826,0.014156595,0.008210146,-0.000582198,-0.002170606,0.000043982
2019-06-05,0.000817140,0.007483420,0.004292644,0.011701344,-0.000522119,0.008989247,0.001478788,0.000044032
2019-06-06,-0.002862244,0.001515471,0.001079161,0.002751390,0.003232817,0.000257781,-0.001204217,0.000044032
2019-06-07,-0.004418147,0.004281270,0.000172234,0.004426214,0.004562196,0.004179799,0.001245475,0.000044052
2019-06-10,0.009363782,0.001927885,-0.001915599,0.002764979,0.006189896,-0.000419871,-0.003315730,0.000132528
2019-06-11,0.008250575,0.005437013,0.001494345,-0.001818392,0.003683474,0.008084254,-0.000771345,0.000044192
2019-06-12,-0.004532763,0.001428711,0.000489856,0.000980797,0.000857821,-0.000300787,0.002137205,0.000044072
2019-06-13,0.000918086,0.001939259,-0.002717327,0.003596696,-0.001213546,-0.000634438,0.003077204,0.000043692
2019-06-14,-0.001361242,-0.006493855,0.003612764,0.002029540,0.003138186,-0.001036622,0.001118061,0.000044142
2019-06-17,0.000977714,0.001505372,0.002680070,-0.001986448,0.003787586,0.000576764,0.000848773,0.000132538
2019-06-18,0.009948479,0.006071120,0.008777527,0.007182767,0.003812882,0.009981967,0.002090483,0.000044372
2019-06-19,0.006625688,-0.000997449,0.000588386,0.002476203,0.002050390,0.002951410,0.000058687,0.000044352
2019-06-20,0.000050471,-0.003373044,0.000351071,-0.002046302,-0.001770264,-0.001788417,-0.000077108,0.000044102
2019-06-21,0.001265920,0.001398054,-0.004117885,-0.001206904,-0.003192390,-0.000468385,-0.002523087,0.000044162
2019-06-24,-0.000346678,0.002463865,-0.002213284,-0.001655548,-0.003791339,0.006258505,0.002004596,0.000132508
2019-06-25,-0.008894204,-0.005083423,-0.007926368,-0.009810428,-0.008189055,-0.003677975,0.001178626,0.000044102
2019-06-26,-0.002404714,-0.006580984,-0.004786006,-0.011486902,-0.004433706,-0.008484656,-0.003852841,0.000044132
2019-06-27,0.005140666,0.003573614,0.001077322,0.006262915,0.005381136,-0.000729012,0.002128579,0.000044132
2019-06-28,0.003028346,0.003520979,0.004325620,0.007390891,0.003695700,0.000794131,0.001298869,0.000132628
2019-07-02,0.007978076,0.002140391,0.006876874,0.016273144,0.004461347,0.010719051,0.000406110,0.000083147
2019-07-03,-0.006191122,0.000848362,0.006129802,0.004833766,0.003772557,0.000209903,0.001818815,0.000044092
2019-07-04,0.004568318,-0.001268308,0.003309340,-0.001411128,0.004498118,0.000009482,-0.001246223,0.000044112
2019-07-05,0.000840011,-0.006357505,-0.001997610,0.002212537,-0.000899649,-0.008726453,-0.006939040,0.000043952
2019-07-08,-0.012422972,-0.007306498,-0.004280977,-0.007212682,-0.003454250,-0.004797704,-0.000444123,0.000131697
2019-07-09,-0.001343488,-0.002141254,0.003444811,0.003609780,-0.002617215,-0.002274042,0.001081622,0.000044832
2019-07-10,0.002824215,-0.000155319,-0.001821484,0.002241388,0.000329936,-0.000027885,0.000077972,0.000044822
2019-07-11,0.005811295,0.003543064,-0.000723371,0.002342221,-0.002312076,-0.001736672,-0.003117391,0.000044812
2019-07-12,-0.000705029,0.002936322,-0.002066265,0.002090063,0.003852695,-0.003208083,0.001180235,0.000044112
2019-07-15,0.002688034,0.000798853,0.002035838,0.000730112,0.004127106,0.007197360,0.001507051,0.000133158
2019-07-16,-0.000757603,-0.002523030,-0.000693509,-0.002943385,-0.006280707,-0.000416276,-0.000571855,0.000044652
2019-07-17,-0.003212769,0.001287480,-0.004195217,-0.006971368,-0.002545722,0.000147197,0.004383858,0.000044622
2019-07-18,0.001904298,-0.000203779,-0.000108106,0.008618241,-0.000955491,-0.001030214,0.001456626,0.000044092
2019-07-19,0.002070881,0.003875871,-0.002071844,-0.007283874,0.001731344,0.002316051,0.000366283,0.000044082
2019-07-22,-0.000170214,0.000939305,0.002260614,0.004678660,0.000457297,-0.001425529,0.001373984,0.000132067
2019-07-23,0.000900209,0.000179607,0.004829445,0.008995631,0.004546690,0.003711115,-0.000460940,0.000044082
2019-07-24,-0.000670838,0.002955650,0.003389585,0.001640354,0.009628993,-0.000012551,0.002858682,0.000044092
2019-07-25,-0.000318236,-0.002278152,-0.004367462,-0.000441481,0.000760183,-0.002764769,-0.001207279,0.000043912
2019-07-26,-0.001020575,0.004177766,0.004909399,0.013972359,0.003748457,0.001543269,-0.000747146,0.000043862
2019-07-29,-0.003854455,-0.006186336,-0.004063064,-0.004307315,-0.004186320,-0.003700962,-0.000686101,0.000131797
2019-07-30,-0.001226364,-0.004465270,-0.000835327,-0.001509724,-0.005456154,-0.005483344,-0.000869783,0.000043682
2019-07-31,-0.001641903,0.002947397,-0.001339838,-0.014812199,0.002619894,-0.005836446,0.001581136,0.000043912
2019-08-01,-0.009827721,0.000214379,-0.001335853,0.001306431,-0.000823032,0.005841563,0.006136296,0.000040458
2019-08-02,-0.016864293,-0.009001703,-0.006216133,-0.003971030,-0.003831564,-0.014512075,0.000452447,0.000044812
2019-08-06,-0.019920577,-0.009450342,-0.010004872,-0.009408511,-0.004848281,-0.021372917,0.009177091,0.000179622
2019-08-07,0.008667297,0.010854085,0.005775305,0.008342520,-0.001112060,0.013675622,0.001038235,0.000044942
2019-08-08,0.007077890,0.001049067,0.012475405,0.012766456,0.011917290,0.004900047,-0.001711482,0.000044912
2019-08-09,-0.004758823,-0.007438708,-0.002586884,-0.006183462,0.009373120,-0.002437597,-0.002475260,0.000044922
2019-08-12,-0.004823135,-0.004599454,-0.008123875,-0.011187032,-0.006096641,-0.003426154,0.005178120,0.000134158
2019-08-13,-0.007332122,-0.000622051,0.006692259,0.012938024,0.002911425,-0.005386664,-0.001704576,0.000044882
2019-08-14,0.006282757,-0.002429447,-0.016145821,-0.018453073,-0.011818751,-0.006304715,0.005748805,0.000044892
2019-08-15,-0.001820992,-0.004568069,-0.001467025,0.004127525,-0.005254888,-0.004326005,0.004748262,0.000044902
2019-08-16,0.004775455,0.007197701,0.009692522,0.009444768,0.008671660,0.005370091,-0.003683467,0.000045272
2019-08-19,0.003855312,0.008957614,0.010197411,0.013340990,0.009282728,0.011006791,-0.003742368,0.000134298
2019-08-20,-0.002174829,-0.000087013,-0.010041538,-0.005083497,-0.002609881,-0.004117224,0.001248874,0.000044792
2019-08-21,0.003633964,0.005395438,0.008514947,0.004462439,0.002661908,0.005442118,-0.004575825,0.000044882
2019-08-22,-0.007837818,-0.000323434,-0.003443119,0.000183560,0.000551051,-0.006229815,-0.004901922,0.000044822
2019-08-23,0.000172893,0.002539987,-0.016980129,-0.020866109,-0.009150221,0.003006463,0.007112038,0.000044642
2019-08-26,-0.013494641,-0.010391839,0.004788534,0.006646878,0.002663395,-0.006972636,-0.002404431,0.000134138
2019-08-27,0.004206463,0.004607480,0.003110192,0.001254508,-0.001931437,0.005064581,0.006168324,0.000044832
2019-08-28,0.002763168,0.000646042,0.003838261,0.006542349,0.001235406,-0.006010446,0.000949131,0.000044732
2019-08-29,0.004609244,0.000494100,0.010460083,0.010702887,0.004998734,0.006175430,-0.001782091,0.000045172
2019-08-30,0.008845250,0.002406981,0.003172778,0.000872983,0.007270392,0.004930955,-0.001779784,0.000089588
2019-09-03,-0.007269221,0.002618545,-0.004354884,-0.004917596,-0.003355458,0.003106780,0.002209673,0.000129238
2019-09-04,0.009019647,0.001954669,0.002526335,0.004571483,0.003155690,0.006022399,0.000013616,0.000044362
2019-09-05,0.008323362,0.005953684,0.012760682,0.013249468,0.012336468,0.003986656,-0.008934461,0.000043812
2019-09-06,-0.002057480,-0.003916626,0.001151341,-0.004143950,-0.001874058,0.001282765,-0.000395042,0.000043992
2019-09-09,-0.000876664,-0.003455322,-0.002065531,-0.009717798,0.001433704,-0.004504103,-0.003749309,0.000131727
2019-09-10,-0.002735278,-0.010304801,0.001856844,-0.008219191,-0.000321789,-0.007168748,-0.005836746,0.000043842
2019-09-11,0.004581677,0.005540085,0.003178941,0.010019493,0.001969301,0.008999349,-0.000270958,0.000043922
2019-09-12,0.006802283,0.005600072,0.003604450,0.008368890,-0.000376776,0.008743522,-0.002401790,0.000043832
2019-09-13,0.009452851,0.010661077,0.001422946,0.004345474,0.003404283,0.004359881,-0.003349666,0.000043912
2019-09-16,-0.004866844,-0.005745870,0.003383172,-0.007427132,-0.004710682,-0.011142060,0.002818613,0.000131777
2019-09-17,-0.006076569,0.008003896,0.002127191,0.006526653,0.001568891,0.009635317,0.002896441,0.000043912
2019-09-18,0.005100132,0.001528977,-0.001130191,0.003013718,-0.003311569,0.000622784,0.002403852,0.000043852
2019-09-19,-0.007183846,0.001005189,0.002067321,-0.000258830,0.002260423,0.000700461,0.001125655,0.000043782
2019-09-20,0.006017621,0.000628310,-0.000228177,-0.004088894,0.001618582,-0.000728709,0.003226045,0.000043762
2019-09-23,-0.002234692,-0.003429746,-0.004255747,-0.000615545,0.000034730,-0.002934595,0.001885901,0.000133478
2019-09-24,-0.005738735,-0.002401056,-0.003334399,-0.007254688,-0.002526077,0.002227345,0.004048764,0.000043712
2019-09-25,-0.001151379,-0.006286935,0.000418404,0.008325486,-0.001240190,-0.010765081,-0.006659630,0.000043692
2019-09-26,0.003665017,0.000684143,0.002822256,-0.001108036,0.001969444,0.004802200,0.001985397,0.000043712
2019-09-27,-0.004881811,-0.001662281,-0.004634136,-0.008091919,-0.002610590,0.000103854,0.000103093,0.000043712
2019-09-30,-0.000646817,-0.002125836,0.001146657,0.003450387,0.002132864,-0.001095415,0.000398645,0.000131007
2019-10-01,-0.001231827,0.000126637,-0.010555162,-0.011656894,-0.010475702,-0.006981655,0.001837062,0.000039242
2019-10-02,-0.001411666,-0.006096141,-0.009408386,-0.010095720,-0.006524063,-0.012773148,0.001737950,0.000043632
2019-10-03,0.001429048,-0.000320395,0.002514686,0.007087890,0.003641175,0.000684211,0.005229552,0.000043572
2019-10-04,0.003527437,0.008028695,0.002719904,0.016065564,0.004213122,0.008556984,0.001021418,0.000043452
2019-10-07,-0.004438882,-0.000440572,-0.000773998,-0.007405529,-0.000507677,0.003147129,-0.004433154,0.000130207
2019-10-08,0.003264522,-0.005745935,-0.009709732,-0.014240403,-0.004355809,-0.007474998,0.000310912,0.000043552
2019-10-09,-0.000988720,-0.001624107,0.007043212,0.008877791,0.001561096,0.002142406,-0.002991718,0.000043662
2019-10-10,-0.002953069,0.001912470,0.003532770,0.001784125,0.003865195,0.001675714,-0.005517146,0.000043542
2019-10-11,0.001557434,0.009779806,0.001965120,0.000176524,0.000491833,0.009324778,-0.006621444,0.000043522
2019-10-15,0.005637672,0.008161190,0.001341777,0.006358490,0.003005853,0.006359292,-0.002189306,0.000174821
2019-10-16,0.001821717,0.001037337,-0.000346036,-0.001038070,-0.001490620,0.000600587,0.000525257,0.000044602
2019-10-17,-0.000176509,0.002634785,-0.002174633,-0.000468781,0.003796840,-0.003570367,-0.000431202,0.000044582
2019-10-18,-0.001958230,0.001788597,-0.003807611,-0.002342296,-0.005568165,-0.003052226,0.001670057,0.000044582
2019-10-21,-0.008768539,0.001363390,0.003755368,0.001188484,0.007192145,-0.000349333,-0.000835080,0.000132638
2019-10-22,0.003748995,-0.002438148,-0.001932597,-0.008116976,0.001824833,-0.000404116,0.003042396,0.000044492
2019-10-23,-0.001568829,-0.007910922,-0.007239049,0.000509530,-0.005358587,-0.002619418,0.000482316,0.000044712
2019-10-24,0.001258581,-0.000419496,0.001030404,0.001388503,-0.002601230,0.001120233,-0.000960597,0.000044382
2019-10-25,-0.001604812,-0.001568513,0.002667577,-0.001824496,-0.003882328,-0.000413911,-0.002118994,0.000044462
2019-10-28,0.010042995,0.003667763,0.001886007,0.004793521,0.000884647,0.005644833,-0.005763403,0.000133578
2019-10-29,-0.000940822,0.003838845,0.001208155,0.003348996,-0.000825274,0.001843116,0.001260817,0.000044442
2019-10-30,0.005782214,0.010382436,0.006283332,0.011701680,0.005480819,0.015936678,0.009657345,0.000044422
2019-10-31,-0.000651557,-0.003702045,-0.002444094,-0.006992664,0.003536783,-0.000552384,0.003418232,0.000044562
2019-11-01,0.006640602,0.009177131,0.007568323,0.005515314,0.001814618,0.004398284,-0.001488706,0.000040618
2019-11-04,0.009251843,-0.000226114,0.005060061,-0.003771085,0.005477406,0.002631451,-0.005537617,0.000133808
2019-11-05,0.005717412,0.001279829,0.001548986,-0.001109102,0.001982609,0.001546511,-0.004776044,0.000044572
2019-11-06,-0.001712184,0.000467575,0.001625138,0.003025522,0.003224180,0.006441081,0.004926278,0.000043742
2019-11-07,0.000508251,0.000918622,0.008844618,-0.000057933,0.006555008,-0.002696120,-0.004073282,0.000043872
2019-11-08,-0.005702028,0.000332486,0.002312511,0.004035569,-0.001482301,-0.000488432,0.001467203,0.000043792
2019-11-11,-0.007793507,0.004681640,0.001591754,-0.000494754,0.003067407,-0.001541093,0.000234595,0.000130997
2019-11-12,0.000703570,-0.000889851,-0.000211137,0.004416686,0.002049831,0.003914200,-0.000444527,0.000043852
2019-11-13,-0.004236997,0.002829727,0.004557307,0.003949513,-0.002634349,0.000656847,0.003497314,0.000043702
2019-11-14,-0.000120203,0.003340055,0.001160398,0.004512720,0.009065258,-0.002589769,0.005424460,0.000043862
2019-11-15,0.004906961,0.004618577,0.004236159,0.003182013,0.004030583,0.003546818,-0.000011779,0.000043822
2019-11-18,-0.001030356,-0.000138777,0.001115384,-0.001265849,-0.000912237,0.002151686,0.000563882,0.000129537
2019-11-19,0.001303566,-0.000129083,-0.001437170,0.007359076,-0.001158630,0.005376792,0.003433457,0.000043952
2019-11-20,0.000474845,0.006432790,-0.001721407,0.004057481,0.002918395,0.002309589,0.002394820,0.000043562
2019-11-21,-0.006216291,-0.004343043,-0.000745741,-0.005137985,-0.000904874,-0.009098710,-0.003568475,0.000043852
2019-11-22,0.000689036,0.000904980,-0.001277174,0.003425125,0.005016434,0.004208629,0.000547944,0.000043872
2019-11-25,0.008681666,0.008119266,0.006466475,0.006729777,0.005585328,0.009491751,0.000327253,0.000127946
2019-11-26,-0.004910283,0.005037073,0.000957497,0.003058875,-0.001878948,0.000230260,0.002952997,0.000042712
2019-11-27,0.009011178,0.005841921,0.000993182,0.003883545,0.005911502,0.002268061,-0.002576355,0.000043972
2019-11-28,-0.004739869,-0.000726467,0.001073788,0.000151597,0.000955861,-0.001037802,0.000682241,0.000043862
2019-11-29,-0.001793709,-0.001288962,-0.005107716,-0.002783080,-0.001304091,-0.002729807,0.001440539,0.000088258
2019-12-02,0.000157344,-0.001661516,-0.004385670,-0.006109528,-0.002414387,-0.004813003,-0.004179306,0.000083856
2019-12-03,-0.002770638,-0.000132523,-0.007873083,-0.003998191,-0.004687304,-0.003484242,0.004763879,0.000044242
2019-12-04,-0.004250339,-0.000302337,0.003138844,-0.000226738,0.001569668,-0.001496382,-0.005716660,0.000044392
2019-12-05,0.000518064,0.002407896,-0.000530744,0.001131509,-0.001029006,0.001118283,-0.004496568,0.000044022
2019-12-06,0.008228226,0.008294110,0.011722003,0.013614001,0.001849823,0.010333726,0.001103364,0.000043812
2019-12-09,-0.000565601,-0.001390449,-0.003195666,-0.005040642,-0.002900067,-0.003220646,-0.001524284,0.000131227
2019-12-10,-0.001720311,0.001209521,-0.000663332,-0.002176443,-0.000787189,-0.001141472,0.000121741,0.000043872
2019-12-11,0.003004354,-0.002528167,-0.000868382,0.000760475,-0.003170906,-0.001171879,0.001831567,0.000043842
2019-12-12,0.008835814,0.001042176,-0.000658307,0.006391588,-0.002804950,0.003170748,-0.004942714,0.000043922
2019-12-13,0.012599075,0.007156613,0.004892149,0.002829485,0.013377812,0.008444822,0.006407525,0.000045912
2019-12-16,-0.003766717,0.009148619,0.004786403,0.001752263,0.001316243,0.005414532,-0.002844805,0.000135868
2019-12-17,0.010770448,-0.004968188,0.004179997,-0.001166349,0.006058541,0.000508658,0.000532773,0.000044422
2019-12-18,0.002352153,-0.006785845,-0.003805499,-0.006742158,0.001999868,-0.003705622,-0.002556940,0.000043542
2019-12-19,0.000389264,0.004072770,0.002698676,0.005009480,0.005413473,0.002168414,0.002738854,0.000044472
2019-12-20,-0.000493098,0.006810427,0.005968274,0.008803180,0.011122422,0.009167711,0.003168637,0.000043222
2019-12-23,0.001163962,0.003725396,-0.003515793,-0.001077510,-0.002211911,0.001386511,-0.000599100,0.000132658
2019-12-24,-0.001585213,0.002420564,0.000448458,-0.000378954,0.001890506,0.001642260,0.000600436,0.000044192
2019-12-27,-0.001167458,0.002212535,-0.001094521,-0.001679334,-0.001920845,0.002058075,0.001207822,0.000132908
2019-12-30,-0.000032563,-0.001469161,-0.004281979,-0.006687496,-0.001101287,-0.004451495,-0.003763630,0.000133218
2019-12-31,-0.007185198,-0.006362400,-0.002529519,-0.004819003,0.001177287,-0.006674459,-0.003538853,0.000044262
2020-01-02,0.010086904,0.003973020,0.003004490,0.009885785,0.006091725,0.004604006,0.004852997,0.000085464
2020-01-03,-0.008308571,-0.002542868,-0.000810217,-0.005866174,-0.000936776,-0.002837575,0.006425597,0.000044102
2020-01-06,-0.012736522,-0.006372270,0.003718669,-0.000288439,-0.001300839,-0.006747813,-0.003650586,0.000133728
2020-01-07,0.011755340,0.005903844,0.003938340,0.003283447,0.005342098,0.003394041,-0.000414442,0.000044022
2020-01-08,-0.002591455,-0.003550162,0.003597279,0.004678426,0.001705959,-0.001971743,-0.003165279,0.000044002
2020-01-09,0.020013516,0.012424836,0.005118470,0.010478367,0.006261229,0.011511994,0.001832024,0.000044022
2020-01-10,0.003364349,-0.005212421,-0.002090343,-0.005238819,0.001396163,-0.000690066,0.001423331,0.000044132
2020-01-13,0.006444101,0.003312944,0.005917785,0.006405140,0.002728245,0.004077991,-0.000491066,0.000132087
2020-01-14,0.000866589,-0.000002263,0.003002554,-0.000833453,0.003650458,0.005106911,0.001298092,0.000044032
2020-01-15,-0.006052019,0.000765007,0.001828781,0.002874832,-0.003987664,0.000651890,0.003635407,0.000044472
2020-01-16,0.000111281,0.001752906,0.004493953,0.007848697,0.006713819,0.000262957,-0.001453271,0.000044482
2020-01-17,0.006940837,0.001771085,0.004641455,0.008943583,0.000913289,0.007998675,-0.000295489,0.000044302
2020-01-20,-0.005950713,-0.001248947,-0.000082577,-0.001792877,0.001575368,-0.004448843,0.000282282,0.000131707
2020-01-21,-0.012331163,0.001537506,-0.001246572,0.000260554,-0.000752515,-0.002763879,0.004038252,0.000043742
2020-01-22,0.010690204,0.007279287,0.002512015,0.005921738,0.003701483,0.010247454,0.004311557,0.000043752
2020-01-23,-0.007522138,-0.006938507,0.000666647,0.001181111,-0.003651529,-0.007702039,0.002025397,0.000043712
2020-01-24,-0.000935895,0.003945068,-0.003522309,-0.006507631,-0.003428217,0.005971298,0.003844488,0.000043912
2020-01-27,-0.007082974,-0.013292366,-0.006117430,-0.008696058,-0.006312454,-0.014113855,0.004162777,0.000132388
2020-01-28,-0.004705943,-0.000407224,0.006411050,0.009844786,0.007287668,0.003696358,-0.003914166,0.000043622
2020-01-29,0.003514636,0.002543387,-0.001082639,0.000859353,0.002760544,0.003560034,0.003623099,0.000044452
2020-01-30,-0.016889981,-0.005654371,-0.000859091,0.004819025,-0.005839811,-0.005564416,-0.000815971,0.000044132
2020-01-31,-0.000801749,0.000207923,-0.011017904,-0.016820054,-0.006983915,-0.003040327,0.002438086,0.000044052
2020-02-03,-0.000561619,0.003398225,0.004610884,0.016042115,0.014177079,0.004580045,0.001579088,0.000129900
2020-02-04,0.020567676,0.010097941,0.009467506,0.008382411,0.009685557,0.010171465,-0.004007807,0.000043812
2020-02-05,0.006948113,0.007561757,0.005396156,0.007893086,0.006636615,0.010883877,-0.003379201,0.000043472
2020-02-06,0.009470066,0.001525832,0.006979660,-0.000698489,0.005009622,0.002957189,0.001769475,0.000043652
2020-02-07,-0.006001924,-0.005843389,-0.005117682,-0.002805564,-0.004894355,-0.006351450,0.003579514,0.000043612
2020-02-10,-0.001098476,-0.000458820,0.004260962,0.008295775,0.001704680,0.001320115,0.001770572,0.000131187
2020-02-11,0.008693459,0.008761894,-0.001314621,-0.001651397,0.001218662,0.004400444,-0.003333180,0.000043792
2020-02-12,0.001761571,-0.003826504,0.001698865,0.000179326,0.002983686,-0.002946084,-0.003292995,0.000044102
2020-02-13,-0.000512115,-0.000470170,-0.002671804,0.002397500,-0.000837757,0.000691237,0.000364130,0.000045142
2020-02-14,-0.001990866,-0.000266180,0.000087202,0.004765934,-0.001593940,-0.001906509,0.001610499,0.000045142
2020-02-18,-0.008392620,-0.006129735,-0.001314969,-0.003326329,-0.003045981,-0.005914456,0.002966894,0.000178092
2020-02-19,0.005221087,0.003485374,0.002861910,0.000753588,-0.001632268,0.005021277,-0.000962453,0.000044572
2020-02-20,-0.003467638,-0.003561546,0.000728148,-0.001498438,-0.002867588,-0.007654078,0.003589903,0.000044372
2020-02-21,-0.011882694,-0.003414952,-0.009758864,-0.012320013,-0.005920154,-0.002370258,0.002672246,0.000044382
2020-02-24,-0.019730303,-0.025484646,-0.016598754,-0.021297096,-0.012704736,-0.023798571,0.004776137,0.000132708
2020-02-25,0.004025260,-0.012504557,-0.019269626,-0.028254898,-0.020937637,-0.009493703,-0.001159556,0.000044582
2020-02-26,-0.008739162,-0.007991909,-0.007912696,0.002357088,-0.004526762,0.002150251,-0.003210386,0.000044472
2020-02-27,-0.010642861,-0.023091084,-0.011426489,-0.036767667,-0.006313025,-0.019177800,0.000902047,0.000043742
2020-02-28,-0.018872501,-0.012156320,-0.023675308,-0.009343646,-0.016840849,-0.021157211,0.000964579,0.000089468
2020-03-02,0.003317496,0.006666706,0.016848685,0.037305890,0.017990309,0.013351042,-0.001540669,0.000086189
2020-03-03,0.007979396,0.012272760,-0.011165531,-0.020419416,-0.010635236,0.010891709,0.011917187,0.000044232
2020-03-04,0.010105523,0.001030450,0.022205846,0.045976310,0.010223631,0.010574200,-0.001462492,0.000045442
2020-03-05,0.000971331,-0.008439613,-0.011807912,-0.032530623,-0.011291631,-0.004278110,0.007594425,0.000048362
2020-03-06,-0.017550404,-0.012773415,-0.020456447,-0.013231362,-0.020249846,-0.016215754,0.010155077,0.000044222
2020-03-09,-0.037439561,-0.039299649,-0.091981101,-0.058218121,-0.056389294,-0.041596025,0.008760527,0.000128467
2020-03-10,0.033978662,0.016852597,0.032106453,0.060969578,0.012815848,0.005862964,-0.008439514,0.000043762
2020-03-11,-0.015056108,-0.018862171,-0.038714355,-0.044785757,-0.033410719,-0.015345726,-0.011055351,0.000042812
2020-03-12,-0.052073313,-0.078240970,-0.104870538,-0.073528474,-0.084419211,-0.082276926,-0.013208095,0.000035501
2020-03-13,0.011088646,0.006920982,0.094207712,0.089261876,0.043583213,0.013827835,-0.011595860,0.000038982
2020-03-16,-0.057458604,-0.065073155,-0.105077450,-0.109099916,-0.095803315,-0.035589623,-0.001598376,0.000113223
2020-03-17,0.010923481,-0.003909647,0.024053578,0.082534606,-0.004541287,0.015450276,-0.012457774,0.000037231
2020-03-18,-0.014712510,-0.038493530,-0.058210342,-0.028723249,-0.091248461,-0.018582073,-0.013034032,0.000036731
2020-03-19,-0.041284476,0.008739533,0.037622551,-0.000391688,0.036475395,0.010767028,0.001857294,0.000031081
2020-03-20,0.031275524,0.024066664,-0.025663093,-0.050323966,-0.014857842,0.001354789,0.005419425,0.000029581
2020-03-23,-0.039259837,-0.009975245,-0.061205340,-0.029852912,-0.070753617,-0.027233843,0.001900970,0.000089788
2020-03-24,0.043205744,0.054422711,0.090323897,0.085867221,0.060963529,0.055585483,-0.005558395,0.000029501
2020-03-25,0.029839409,0.014477267,0.043824464,-0.003847242,0.053118329,0.021872174,-0.003472304,0.000030181
2020-03-26,-0.005924729,0.013666428,0.018292451,0.038028867,0.018020057,0.021141233,0.000139698,0.000029031
2020-03-27,-0.002579961,-0.000850523,-0.036113133,-0.026688765,-0.021693533,-0.008743876,0.008898880,0.000028231
2020-03-30,-0.000659085,0.012936569,0.037236133,0.043200769,0.004618619,0.018013077,-0.000363840,0.000085037
2020-03-31,0.010858127,0.013749960,0.028687344,-0.023422177,0.017312369,0.007224448,0.003629402,0.000028681
2020-04-01,-0.013196638,-0.018335099,-0.032904719,-0.031579310,-0.029127348,-0.028437410,0.006439635,0.000026915
2020-04-02,0.005347382,-0.017740298,0.012324111,0.015739725,0.005406370,-0.013456147,-0.000786927,0.000023581
2020-04-03,-0.003324654,-0.016854060,-0.012406449,-0.011423165,-0.010939531,-0.005048664,-0.000178796,0.000023491
2020-04-06,0.029518700,0.033486809,0.044421784,0.065375298,0.037021156,0.030470742,-0.003111726,0.000071445
2020-04-07,0.009904592,0.015857629,0.003834312,-0.013450119,0.025071402,0.015447412,-0.004351592,0.000023381
2020-04-08,-0.001010422,0.016648325,0.018900691,0.032251555,0.038872471,0.006333188,0.000716949,0.000022851
2020-04-09,0.010808653,0.017427247,0.004598488,0.013687566,0.016544528,0.012049563,0.008057235,0.000022411
2020-04-13,-0.005776285,-0.002794610,-0.011117568,-0.017531105,-0.010408893,-0.003617928,0.005300898,0.000092509
2020-04-14,0.011175519,0.017333771,0.012501041,0.026959631,0.010992802,0.016671838,0.000477066,0.000024101
2020-04-15,0.013488109,-0.012933901,-0.020167357,-0.007436327,-0.011824007,-0.009338146,0.015406272,0.000023541
2020-04-16,0.007121087,0.011312106,-0.001482045,0.009904423,0.010370374,0.001612521,0.006381220,0.000021110
2020-04-17,0.009056513,0.014709960,0.035033821,0.018993101,0.026231913,0.019915494,-0.003704116,0.000021240
2020-04-20,0.006812155,-0.001765283,0.001900677,-0.013173151,0.014106551,0.003279896,0.000440925,0.000063744
2020-04-21,-0.009153377,-0.007537278,-0.032488042,-0.021191489,-0.025547229,-0.016387773,0.001621354,0.000025031
2020-04-22,0.007247669,0.004333237,0.020127803,0.019110894,0.015515562,0.007289448,-0.001687660,0.000020870
2020-04-23,0.002004992,0.000286098,-0.003866839,-0.008740920,0.002935694,-0.005149054,0.001707945,0.000020870
2020-04-24,-0.005307206,-0.001059448,0.009538944,0.015790557,0.006921374,-0.005341409,0.000992378,0.000020830
2020-04-27,0.006838357,0.010724869,0.011517704,0.014947199,0.010147945,0.010757227,-0.001830102,0.000064124
