PerformanceDate,E-EM,E-GSC,E-CLC,E-US,E-CSC,E-IE,D-CB,A-CMM
2018-07-11,11.6129,16.4382,70.1189,49.7393,78.3522,61.6452,11.9814,10
2018-07-12,11.7254,16.5931,70.7415,50.3595,78.9028,62.1723,11.9711,10
2018-07-13,11.7836,16.666,70.817,50.4357,78.8685,62.4295,11.9854,10
2018-07-16,11.7468,16.6668,70.6417,50.1853,78.6658,62.2774,11.9886,10
2018-07-17,11.8349,16.7977,70.8858,50.7135,79.0744,62.805,12.0048,10
2018-07-18,11.7687,16.7698,70.8744,50.7541,79.2039,62.8416,11.9894,10
2018-07-19,11.7183,16.7749,71.0409,50.9527,79.405,62.7768,12.0155,10
2018-07-20,11.6924,16.674,70.7578,50.4682,79.1695,62.7307,11.969,10
2018-07-23,11.6868,16.5749,70.6412,50.5374,79.1258,62.5838,11.9307,10
2018-07-24,11.7976,16.6506,70.27,50.7414,78.8563,62.754,11.9347,10
2018-07-25,11.7996,16.5779,70.6359,50.9738,78.8226,62.459,11.8947,10
2018-07-26,11.7652,16.5539,70.8487,50.9784,79.1426,62.5336,11.8853,10
2018-07-27,11.7321,16.5167,70.4686,50.4765,78.898,62.4573,11.879,10
2018-07-30,11.665,16.464,70.2992,49.79,78.2993,62.0095,11.8814,10
2018-07-31,11.6749,16.4074,70.8061,50.0293,78.7688,61.8091,11.8471,10
2018-08-01,11.6584,16.387,70.5549,49.9654,80.4264,61.6043,11.8159,10
2018-08-02,11.548,16.3469,70.6321,49.945,80.7291,61.0463,11.8167,10
2018-08-03,11.5703,16.3055,70.6164,50.0748,80.6945,61.1991,11.8265,10
2018-08-07,11.6856,16.2804,70.0289,50.5473,80.8265,61.2188,11.8138,10
2018-08-08,11.7224,16.3253,70.2288,50.711,81.3767,61.4372,11.8227,10
2018-08-09,11.7301,16.3498,70.9488,50.6299,81.9926,61.5475,11.8451,10
2018-08-10,11.6743,16.3062,70.4676,50.6208,81.634,60.9509,11.8727,10
2018-08-13,11.5305,16.2829,70.3837,50.4931,82.0542,60.6192,11.8695,10
2018-08-14,11.5077,16.2986,70.9966,50.6697,82.3725,60.3901,11.8553,10
2018-08-15,11.4171,16.217,70.613,50.5938,82.2026,59.9985,11.8967,10
2018-08-16,11.3643,16.3045,70.938,50.8534,82.5042,60.2021,11.9089,10
2018-08-17,11.3206,16.2827,71.1151,50.7051,82.6831,60.2564,11.8997,10
2018-08-20,11.4017,16.3069,71.1168,50.8291,82.8823,60.655,11.9129,10
2018-08-21,11.4373,16.3851,70.9532,50.7762,83.0112,60.9864,11.904,10
2018-08-22,11.422,16.4095,71.082,50.5529,83.0491,61.1362,11.9129,10
2018-08-23,11.4328,16.418,71.0774,50.6902,82.9279,61.2229,11.9137,10
2018-08-24,11.3866,16.4879,70.9921,50.937,82.8791,61.3175,11.9105,10
2018-08-27,11.5278,16.5097,71.2731,51.0403,83.3351,61.5884,11.8918,10
2018-08-28,11.4855,16.5008,71.0855,50.8326,83.2513,61.6048,11.8772,10
2018-08-29,11.5176,16.5614,71.3661,51.2197,83.632,61.7698,11.8716,10
2018-08-30,11.4559,16.6464,71.535,51.2591,83.7057,61.7579,11.9002,10
2018-08-31,11.567,16.6787,71.1603,51.6464,83.376,61.7108,11.9138,10
2018-09-04,11.4791,16.7202,70.7148,52.0451,82.9196,61.6913,11.9157,10
2018-09-05,11.335,16.682,70.5747,51.8798,82.8316,61.1057,11.9111,10
2018-09-06,11.3103,16.6555,70.4111,52.0547,82.877,60.9124,11.9168,10
2018-09-07,11.3355,16.5603,70.3348,51.7516,83.3918,60.691,11.8747,10
2018-09-10,11.2053,16.5291,70.4207,51.9145,83.3752,60.7696,11.8791,10
2018-09-11,11.1225,16.5298,70.5251,51.9375,83.5153,60.5926,11.8489,10
2018-09-12,11.023,16.4817,70.2181,51.4685,83.2795,60.2159,11.842,10
2018-09-13,11.1182,16.4901,70.4017,51.8257,83.0761,60.4278,11.8442,10
2018-09-14,11.2082,16.5442,70.3409,51.9063,82.9637,61.0061,11.8383,10
2018-09-17,11.0842,16.5566,70.4183,51.5342,83.0255,60.8157,11.8424,10
2018-09-18,11.0544,16.7026,70.9099,51.6617,83.2719,60.6554,11.8066,10
2018-09-19,11.0995,16.671,70.6578,51.5125,83.0344,60.4629,11.7846,10
2018-09-20,11.1371,16.682,70.8757,51.802,83.3266,60.791,11.781,10
2018-09-21,11.232,16.6413,71.082,51.7471,83.1802,61.068,11.7751,10
2018-09-24,11.1677,16.6496,71.0018,51.4332,83.1049,60.8501,11.7619,10
2018-09-25,11.1687,16.7064,70.8118,51.3604,83.0226,61.0981,11.7558,10
2018-09-26,11.2612,16.7545,70.9422,51.2736,82.9507,61.4659,11.792,10
2018-09-27,11.3877,16.815,71.2012,51.5697,83.0334,61.6382,11.7985,10
2018-09-28,11.307,16.6773,70.6438,51.0738,82.6559,60.8175,11.769,10
2018-10-01,11.2226,16.5225,70.7969,50.7921,82.2348,60.3514,11.71,10
2018-10-02,11.1564,16.4312,70.1858,50.7362,81.8156,59.9571,11.744,10
2018-10-03,11.1641,16.4516,70.5608,50.6782,81.542,60.0295,11.6992,10
2018-10-04,11.0372,16.3688,70.3238,50.3635,80.8593,59.3637,11.6764,10
2018-10-05,10.9912,16.3009,70.1066,50.3811,80.4844,59.1583,11.6455,10
2018-10-09,10.9652,16.1073,69.777,50.005,79.8028,58.2238,11.67,10
2018-10-10,10.9142,15.9039,67.9755,48.5021,78.6908,57.4929,11.6762,10
2018-10-11,10.6487,15.6535,66.8692,47.9283,78.4854,56.559,11.7161,10
2018-10-12,10.7945,15.723,67.2971,48.6107,79.36,56.8423,11.7205,10
2018-10-15,10.6782,15.6276,67.0629,48.1963,79.3226,56.4087,11.7098,10
2018-10-16,10.7203,15.8616,67.9738,49.1646,80.0696,57.1754,11.7154,10
2018-10-17,10.7593,15.8323,67.8199,49.4436,79.6861,56.9426,11.7044,10
2018-10-18,10.7196,15.875,67.1495,48.9972,79.2741,56.8362,11.7086,10
2018-10-19,10.7269,15.8091,67.4806,49.2544,79.5322,57.0043,11.7077,10
2018-10-22,10.8309,15.7596,67.6387,49.2166,79.8149,56.8985,11.7155,10
2018-10-23,10.6857,15.4856,67.0763,48.8728,79.4727,55.8181,11.7356,10
2018-10-24,10.5155,15.2703,65.527,47.2217,78.0884,55.1976,11.7405,10
